FMS2.pet,fOK0320,DFS-Delta,Satisfied,0.08,1115,2452,813,45052
FMS2.pet,fOK0350,DFS-Delta,Satisfied,0.07,1716,3184,975,45052
FMS2.pet,fOK0033,DFS-Delta,Satisfied,0.09,2141,3393,703,45340
FMS2.pet,fOK2565,DFS-Delta,Satisfied,0.09,2898,3436,313,45376
FMS2.pet,fOK2861,DFS-Delta,Satisfied,0.08,1627,3208,1081,45380
FMS2.pet,fOK2025,DFS-Delta,Satisfied,0.09,1654,3015,879,45376
FMS2.pet,fOK0761,DFS-Delta,Satisfied,0.08,1461,3062,935,45408
FMS2.pet,fOK2182,DFS-Delta,Satisfied,0.08,1701,3065,929,45376
FMS2.pet,fOK2039,DFS-Delta,Satisfied,0.09,1487,2957,1066,45052
FMS2.pet,fOK1341,DFS-Delta,Satisfied,0.08,1354,2988,1110,45052
FMS10.pet,fOK0320,DFS-Delta,OutOfMemory,-,-,-,-,1064460
FMS10.pet,fOK0350,DFS-Delta,OutOfMemory,-,-,-,-,1058616
FMS10.pet,fOK0033,DFS-Delta,OutOfMemory,-,-,-,-,1069488
FMS10.pet,fOK2565,DFS-Delta,OutOfMemory,-,-,-,-,1061896
FMS10.pet,fOK2861,DFS-Delta,OutOfMemory,-,-,-,-,1061684
FMS10.pet,fOK2025,DFS-Delta,OutOfMemory,-,-,-,-,1067076
FMS10.pet,fOK0761,DFS-Delta,OutOfMemory,-,-,-,-,1064692
FMS10.pet,fOK2182,DFS-Delta,OutOfMemory,-,-,-,-,1061420
FMS10.pet,fOK2039,DFS-Delta,OutOfMemory,-,-,-,-,1062024
FMS10.pet,fOK1341,DFS-Delta,OutOfMemory,-,-,-,-,1062484
